Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_30_2,esteatose,"(282, 168)","(237, 214)",28,28,1.6666502110433687,"[0.0009316110719066531, 6.307314054649551e-11, 1.9512073346367481e-13, 1.0451575995415643e-13, 4.225846434137611e-28, 7.725313534166977e-19, -1.4919361618606514e-26]","[0.5185726898046532, 0.014555572696464266, 0.2709756462633927, 0.01455559824129036, 0.3026489325941548, 0.014555572696464266, 0.3043587253075994, 0.01455559824129036, 0.3584262028402987, 0.023461345582471923, 0.3278339239608119, 0.0167363886694205, 0.29548249798149884, 0.028064501798483944, 0.29442388033127354, 0.025560687540649513]","[6.745954377725187, 7.8482346399788865, 6.37678975412429, 7.850918335123286, 7.612937185983275, 7.8482346399788865, 6.343223005707056, 7.850918335123286, 6.194801905828916, 7.659902699555209, 6.2360747294799745, 7.660881352961616, 6.051097530025001, 7.820802382553269, 6.104668958596429, 7.8008727564756315]"
ROI_30_3,esteatose,"(282, 167)","(243, 219)",28,28,1.628831774577453,"[0.000952202897896146, 3.144808006142836e-11, 3.822602256552974e-14, 7.408763324007943e-14, -3.2734123780796285e-27, 3.7368222976614965e-19, 2.1977192803053655e-27]","[0.5185678414533513, 0.021553760914415635, 0.28110436602109307, 0.021553859768563898, 0.28955214991363054, 0.021553760914415635, 0.2764877385126988, 0.021553859768563898, 0.31587802231423934, 0.028040966019784504, 0.29251535208711604, 0.017074959236939854, 0.2781472494083926, 0.013409020816684904, 0.2766461457911978, 0.0183290241237532]","[6.8806085185916155, 7.954800145162791, 6.427404387069383, 7.955457266197652, 7.798817337857729, 7.954800145162791, 6.3844317969158455, 7.955457266197652, 6.26623047725749, 7.756894840560353, 6.284087620114633, 7.748227665057123, 6.115383244310715, 7.976786677934092, 6.136811815739287, 8.043775416501742]"
ROI_30_4,esteatose,"(281, 173)","(243, 216)",28,28,1.6307263798284835,"[0.000976608102937817, 3.6548048577875746e-13, 3.764592091016382e-13, 2.0501421413050593e-13, -5.664031361861408e-26, -1.0203065576383144e-19, -5.9826997404518895e-27]","[0.5185626382002824, 0.01837909475334717, 0.2765199947455326, 0.018379013686469454, 0.2961692481574079, 0.01837909475334717, 0.27851892901196273, 0.018379013686469454, 0.3374011525856231, 0.023185331525035394, 0.29184058863055784, 0.02362727828012634, 0.2840034965580377, 0.020280552988458368, 0.2735147446197682, 0.03235654902900578]","[6.922267324601631, 7.9862957953059786, 6.440281817616351, 7.987657048826404, 7.795779954004227, 7.9862957953059786, 6.36794828043233, 7.987657048826404, 6.257301905828918, 7.772552894685715, 6.257301905828917, 7.765774100685005, 6.093954672882143, 8.01701386434718, 6.061811815739287, 7.994807640490028]"
ROI_30_5,esteatose,"(291, 175)","(259, 221)",28,28,1.5471308452574126,"[0.0010830708456183663, 3.078997020049554e-11, 7.943140876748756e-13, 2.1095444241875576e-14, -2.0917312783989452e-27, 1.1410073758390165e-19, -1.7554372065953336e-27]","[0.5185491289855766, 0.028508550198224084, 0.29119143432656625, 0.028508574160005025, 0.2932274710799519, 0.028508550198224084, 0.28656804165693417, 0.028508574160005025, 0.3278859706835222, 0.014806539985737112, 0.3008502147291836, 0.023927078978476242, 0.32874834449810836, 0.011931280982709621, 0.26965467085295114, 0.007489480042203764]","[6.942734862274156, 7.972062085711831, 6.403594863259859, 7.971153938002851, 7.830702145741993, 7.972062085711831, 6.392673555157605, 7.971153938002851, 6.271789015194258, 7.773065681434331, 6.257301905828918, 7.780852332310039, 6.100624918406268, 8.057154708253748, 6.1260975300250005, 8.013290111745205]"
ROI_30_6,esteatose,"(288, 171)","(250, 217)",28,28,1.6607686839967506,"[0.000962752398495544, 7.143286659744091e-11, 1.9468432380732615e-13, 2.916266990534921e-14, -2.1488191965749346e-27, -2.29368728169355e-19, -4.59437328843397e-28]","[0.5185627091867191, 0.025637691250691826, 0.2870195620651596, 0.02563769339831417, 0.29459200735578295, 0.025637691250691826, 0.2743195891898924, 0.02563769339831417, 0.3322748804011177, 0.02461830964904687, 0.30486126840498623, 0.021967081262512497, 0.3078460798227377, 0.022115586462627387, 0.30116188493259277, 0.020226449875987138]","[6.714251398173416, 7.859728481796622, 6.403594863259859, 7.857625789628402, 7.631244168500563, 7.859728481796622, 6.3318704473190195, 7.857625789628402, 6.245003300908545, 7.6523363020421025, 6.293016191543202, 7.63339575907472, 6.093954672882143, 7.879350247646581, 6.115383244310715, 7.85917869565717]"
ROI_30_7,esteatose,"(296, 186)","(249, 217)",28,28,1.5221893858494548,"[0.0010692609185390636, 4.9132981270599224e-11, 2.2440378297026786e-13, 1.0242913648182394e-13, 4.9897927120979214e-27, 3.1982923640016077e-19, -1.47057618893885e-26]","[0.5185482516990457, 0.037560327414338665, 0.3042851388721304, 0.03756031886516584, 0.2971782469815842, 0.037560327414338665, 0.30059247077457446, 0.03756031886516584, 0.34072895320586966, 0.020251026626984074, 0.2849713899632067, 0.027835666860140714, 0.28936724291109184, 0.028108669706349787, 0.30916010933220406, 0.02826786551682548]","[6.579811872138904, 7.804901081656538, 6.419467879132875, 7.80586948819549, 7.531473836616016, 7.804901081656538, 6.359706522190572, 7.80586948819549, 6.20373047725749, 7.561293670189357, 6.284087620114632, 7.574420169601936, 6.104668958596429, 7.83974206208128, 6.093954672882143, 7.830689877844321]"
ROI_30_8,esteatose,"(269, 167)","(248, 216)",28,28,1.615465771490229,"[0.0009581078434430827, 6.010660197452083e-10, 4.791801695732852e-13, 3.1462650028940506e-13, -1.3525634497446818e-26, 3.220872197882246e-18, -1.2141268408420102e-25]","[0.5185683532628251, 0.016225094713016825, 0.27339624567823106, 0.016225054839248045, 0.28662651630769637, 0.016225094713016825, 0.2627298298191068, 0.016225054839248045, 0.30636798573797863, 0.01065894023097818, 0.29218307017290657, 0.027036362890410774, 0.28039219806779125, 0.0132179713173329, 0.271864627492446, 0.009134953130705576]","[7.2204871075952, 8.136313504533497, 6.451213910878906, 8.13575230299821, 8.067424952687768, 8.136313504533497, 6.433882346366397, 8.13575230299821, 6.3019447629717735, 7.931623141593601, 6.319801905828918, 7.920082465502951, 6.136811815739287, 8.208324311824974, 6.1260975300250005, 8.187316995711255]"
ROI_30_9,esteatose,"(279, 171)","(254, 219)",28,28,1.646494555242873,"[0.0009435349842392952, 6.718362496337825e-12, 1.1820546045802707e-13, 1.3029435429389537e-13, 1.0677979646221476e-26, -5.490965224440658e-20, 1.2142743301168117e-26]","[0.5185690515209802, 0.032281187190220224, 0.29662015763355615, 0.03228111957716493, 0.29380460088870486, 0.032281187190220224, 0.2754277054469657, 0.03228111957716493, 0.3296944040049823, 0.02297585895922342, 0.3066586268462947, 0.026130994184005874, 0.29623028917278144, 0.022205582557486902, 0.2846899952830611, 0.016711477667060787]","[6.649827133520875, 7.804904214029625, 6.371848831513826, 7.803553297433725, 7.574806957370196, 7.804904214029625, 6.353484921898016, 7.803553297433725, 6.2059189817024585, 7.6431228219144, 6.257301905828918, 7.65186458164515, 6.093954672882143, 7.879211903089048, 6.093954672882145, 7.865927895769065]"
ROI_31_0,esteatose,"(307, 157)","(291, 224)",28,28,1.5730488054840694,"[0.000986573616344928, 6.72008603457306e-11, 5.047180537024931e-13, 1.485338237892297e-13, -1.6148329055971206e-26, 1.0150799914205335e-18, 3.732547616998584e-26]","[0.5185615566413392, 0.02459771750901695, 0.28551629622922936, 0.024597717509016948, 0.2926335087796264, 0.02459771750901695, 0.2891942777634148, 0.024597717509016948, 0.32591364986926635, 0.026489209751628513, 0.2869613277513015, 0.027381022785702105, 0.2953095216262984, 0.01620612914803879, 0.2887680954930793, 0.016510133487031092]","[7.009603080618778, 8.018880365120356, 6.42740438706938, 8.016846649328775, 7.893818483689041, 8.018880365120356, 6.400915313399363, 8.016846649328775, 6.3108733344003465, 7.815862445315989, 6.316431872337115, 7.784454562771073, 6.1260975300250005, 8.014763342162968, 6.136811815739287, 8.007064509231908]"
ROI_31_1,esteatose,"(297, 159)","(277, 217)",28,28,1.4409426888055705,"[0.001044997800514412, 1.2220786563720756e-10, 9.426697195100335e-14, 1.818862628589469e-13, -2.2349068025412447e-26, -1.6496934901117432e-18, 8.230992786342641e-27]","[0.518550313562585, 0.017922501537231336, 0.27587783266352295, 0.017922479663836578, 0.296772892122888, 0.017922501537231336, 0.28157852532752187, 0.017922479663836578, 0.339404591125662, 0.03395008002009393, 0.3005418232657313, 0.038712832404649906, 0.3241607728562403, 0.03106954472458057, 0.29579566633919646, 0.0356141424746554]","[6.6638449055656945, 7.848690522057652, 6.403594863259858, 7.848351878983162, 7.59398447920496, 7.848690522057652, 6.359706522190572, 7.848351878983162, 6.20928901519426, 7.635116009688106, 6.230516191543203, 7.612878905405656, 6.061811815739287, 7.885402941151753, 6.06848206126341, 7.892535004361168]"
ROI_31_2,esteatose,"(309, 165)","(289, 220)",28,28,1.4936233229449858,"[0.0010151446488857266, 4.2258023223134523e-11, 5.1896045969981196e-14, 7.636676283521968e-14, -1.1217130622201043e-27, 2.7823319501543116e-19, -4.674856774396179e-27]","[0.5185544530357971, 0.024235201057576993, 0.2850028520229257, 0.02423526882510147, 0.2939647910315769, 0.024235201057576993, 0.2706991080031158, 0.02423526882510147, 0.33026429185681017, 0.020421224168734414, 0.3028233536295823, 0.02406864755188929, 0.2740357646690247, 0.020045284044229516, 0.27018699899841125, 0.026904091202571503]","[6.927053803107106, 7.991741467138494, 6.4512139108789075, 7.990498098043571, 7.802933193024918, 7.991741467138494, 6.3514647639488135, 7.990498098043571, 6.262860443765688, 7.765993201945552, 6.3019447629717735, 7.766301451201426, 6.100624918406268, 8.023714453806397, 6.083240387167859, 7.986489806711178]"
ROI_31_3,esteatose,"(312, 173)","(286, 224)",28,28,1.4657439907584309,"[0.0010648629479000768, 1.8106767313158367e-10, 9.110352079183744e-14, 4.245071807297951e-14, -2.2756907820436052e-27, 5.710916577817985e-19, -1.3381141606615837e-27]","[0.5185479263032611, 0.025211538637505405, 0.28642391515413257, 0.025211547877432405, 0.2990229085201463, 0.025211538637505405, 0.2893551154226687, 0.025211547877432405, 0.3467252014169697, 0.020570834477812362, 0.3016648619227891, 0.03274928248887684, 0.30381522276218526, 0.0208510420202492, 0.2761705167205062, 0.01918338706535215]","[6.708606258951009, 7.852392727664856, 6.392662769997303, 7.854326759947732, 7.613465404070998, 7.852392727664856, 6.343223005707054, 7.854326759947732, 6.196990410273888, 7.6693037912356665, 6.262860443765688, 7.657804181496677, 6.089910632691982, 7.865489612831742, 6.079196346977696, 7.875860583924003]"
ROI_31_4,esteatose,"(313, 168)","(282, 226)",28,28,1.4604039617663596,"[0.00103485230177369, 9.469600107933666e-11, 4.879753841928576e-14, 3.65170877414856e-14, -1.5149530013284147e-27, -2.864629891133182e-19, -2.8484313846010966e-28]","[0.5185516147756295, 0.0267101052212848, 0.2885860669030923, 0.026710089462539676, 0.29056320868963137, 0.0267101052212848, 0.27830494613414947, 0.026710089462539676, 0.31921872837355264, 0.009553988018478433, 0.2890003761202952, 0.012587645249456863, 0.2971727180830995, 0.02165452069035758, 0.2831569402321936, 0.019993831730462455]","[6.895893095996701, 7.972580246119837, 6.443277402942397, 7.973788942286979, 7.809470958938686, 7.972580246119837, 6.367948280432331, 7.973788942286979, 6.280717586622833, 7.7711784520338645, 6.301944762971774, 7.746982996927589, 6.093954672882143, 8.072340259158064, 6.1260975300250005, 8.020440640400288]"
ROI_31_5,esteatose,"(308, 162)","(0, 0)",28,28,2.5677522295582187,"[0.000714795075468443, 1.7438793427341536e-11, 7.158914690787832e-14, 3.050637252721557e-14, 1.311463174737408e-27, 1.2691559970522472e-19, 5.590257394235924e-28]","[0.6540844587619413, 0.173872423077758, 0.30609984229276077, 0.1752438196632604, 0.47450208966093455, 0.173872423077758, 0.28984839403680557, 0.1752438196632604, 0.45959674307648507, 0.20996680534969803, 0.3714204828542196, 0.1988042463089943, 0.3922253301402821, 0.1930650001339569, 0.29406070244737753, 0.18952040142478163]","[5.469614472528269, 6.474535294074556, 5.833911909453753, 6.4614875024751335, 6.141745143813139, 6.474535294074556, 5.816713617088903, 6.4614875024751335, 4.972994846453986, 6.281437568432089, 5.438861334408019, 6.227566386521423, 5.043299536364876, 6.463227756846869, 5.70566171105029, 6.5135224256420745]"
ROI_31_6,esteatose,"(293, 160)","(247, 187)",28,28,1.3401364533849431,"[0.001104288103508279, 1.2547087781331002e-10, 1.3350893339299923e-13, 2.728983346240925e-13, 4.2937949396893506e-26, 2.8031496680786906e-18, -2.9491138746318086e-26]","[0.5185450776796767, 0.03399793771194969, 0.2991373834806511, 0.033997909670556575, 0.30403841774339596, 0.03399793771194969, 0.31045794081832145, 0.033997909670556575, 0.36303522049712755, 0.049710197162169276, 0.31066738273970157, 0.025517931248809196, 0.30906131349130095, 0.044727022063222, 0.2751295189212483, 0.027432655594490343]","[6.5817616309979, 7.748208127749575, 6.355975815640811, 7.746483904408873, 7.49715862303356, 7.748208127749575, 6.343223005707056, 7.746483904408873, 6.2092890151942575, 7.558347344134682, 6.200360443765688, 7.572757727256177, 6.0725261014535725, 7.749466590109439, 6.104668958596429, 7.727167782514047]"
ROI_31_7,esteatose,"(294, 160)","(262, 194)",28,28,1.4057001239157374,"[0.001076862380541996, 3.2441337066765156e-11, 1.3838075084361708e-13, 1.6337775794129206e-13, 1.2125356469132916e-26, 9.21549109123103e-19, -2.1364551332732885e-26]","[0.5185472892491088, 0.031385076451507433, 0.2953548247826068, 0.03138507645150745, 0.30272676290035294, 0.031385076451507433, 0.28473274931115944, 0.03138507645150745, 0.3587648782104052, 0.034641968076682926, 0.3041132541758641, 0.0185508406494486, 0.3024365419767828, 0.03218862314864004, 0.2931021896040608, 0.016041069077064735]","[6.697377698348159, 7.838952494909554, 6.395658355323352, 7.835161774919939, 7.5994002528353475, 7.838952494909554, 6.3514647639488135, 7.835161774919939, 6.196990410273886, 7.647424475970532, 6.271789015194259, 7.632217777186455, 6.093954672882145, 7.82004968546666, 6.093954672882143, 7.8306293801183955]"
ROI_31_8,esteatose,"(294, 153)","(232, 177)",28,28,1.3511936954338253,"[0.0010716901800710574, 2.2152756334765396e-10, 2.335204453091633e-13, 5.672415968867642e-14, -6.522251864250064e-27, -9.184814969756051e-20, -2.859531340901849e-28]","[0.5185481556511891, 0.03643034989355646, 0.30265106649671686, 0.036430371051344335, 0.30272069595689105, 0.03643034989355646, 0.28010587934853326, 0.036430371051344335, 0.3587422365371331, 0.03517414004436886, 0.2983986372821013, 0.02405026141843945, 0.3080315046293488, 0.03476182473902208, 0.27728785621352847, 0.02938915441857109]","[6.788957869618342, 7.91927183990917, 6.411531371196366, 7.913007316177613, 7.672918428812114, 7.91927183990917, 6.33187044731902, 7.913007316177613, 6.185873334400346, 7.700093764321229, 6.271789015194258, 7.71022795273386, 6.068482061263412, 7.914083474491068, 6.072526101453572, 7.920788252379159]"
ROI_31_9,esteatose,"(296, 152)","(236, 182)",28,28,1.3528832222544191,"[0.001088987738253527, 2.623258176856561e-10, 4.349867403017743e-13, 2.8619950433083645e-14, -1.870472882514787e-27, -2.842037993605904e-19, -2.5881598518078195e-27]","[0.518547025098834, 0.026033235657150322, 0.28761405801967066, 0.026033224385662856, 0.29412602852564207, 0.026033235657150322, 0.2998177120867631, 0.026033224385662856, 0.33081338299977237, 0.023695882601770184, 0.29182658654280924, 0.0322163798617014, 0.3128062273038239, 0.02921157378165811, 0.2720695320231378, 0.03051257732489792]","[6.801939336381665, 7.9089744346211255, 6.424408801743336, 7.908280007424037, 7.7352902626850355, 7.9089744346211255, 6.384431796915847, 7.908280007424037, 6.284087620114632, 7.683179721817851, 6.293016191543202, 7.675773017044906, 6.1260975300250005, 7.93100477990896, 6.1260975300250005, 7.943215427941706]"
ROI_32_0,esteatose,"(322, 161)","(302, 213)",28,28,1.2971903732737462,"[0.0010359288807338732, 7.642144986220169e-11, 1.8904105943135973e-13, 4.1931445477812744e-14, -3.49510968322102e-27, 3.6182305740610676e-19, -1.3120258723036456e-27]","[0.5185494157954306, 0.044987722272884244, 0.31502652303719747, 0.04498773706280779, 0.30096319316054854, 0.044987722272884244, 0.3015032521461681, 0.04498773706280779, 0.3530260994622046, 0.021651261793888005, 0.3356091896424488, 0.02903364340266618, 0.3075113371327091, 0.030518511869694707, 0.2873748849995608, 0.033211208581434865]","[6.598291365706384, 7.765708180742136, 6.365857660861734, 7.763994514339878, 7.522431060619055, 7.765708180742136, 6.36794828043233, 7.763994514339878, 6.161276124559601, 7.565642616554032, 6.293016191543205, 7.5329769749614695, 6.029668958596429, 7.842517461287249, 6.083240387167858, 7.8148568908758005]"
ROI_32_1,esteatose,"(340, 159)","(299, 218)",28,28,1.312108618387649,"[0.0010903137039224337, 2.2779995531494414e-10, 6.690744878381009e-13, 8.490217572315719e-14, -4.2976242088874704e-27, -8.807980480883882e-19, 1.9773941485688375e-26]","[0.518547407108687, 0.03558093472139811, 0.30142385086130374, 0.035580918621080565, 0.30028237446317263, 0.03558093472139811, 0.29400301195487455, 0.035580918621080565, 0.35082021801349306, 0.03161614799999104, 0.3127364041512406, 0.023528929199264925, 0.3260748913471117, 0.018067229407269177, 0.27743856175889, 0.02260930689485318]","[6.932115715800848, 7.968139255231047, 6.435340895005889, 7.969426780623887, 7.817982620340418, 7.968139255231047, 6.343223005707056, 7.969426780623887, 6.27178901519426, 7.75412163610207, 6.301944762971776, 7.755174061693611, 6.104668958596429, 7.9980149457532, 6.115383244310715, 8.022020612755915]"
ROI_32_2,esteatose,"(340, 164)","(293, 219)",28,28,1.261816597691135,"[0.0011309176550868784, 1.8962652193007567e-10, 4.25258006020703e-13, 1.4138873337412311e-13, -6.932678381108718e-27, -7.140748259278829e-19, 3.396935462564487e-26]","[0.5185422459688099, 0.025415099726191707, 0.2867265735062498, 0.025415112448392126, 0.30582021210291593, 0.025415099726191707, 0.2854206679444176, 0.025415112448392126, 0.3688356091897429, 0.029323180985164617, 0.29275876353845404, 0.008707419653210813, 0.31484028702350053, 0.026524473596902187, 0.28079102318468574, 0.03412452187151273]","[6.910100341293621, 7.9653604843431225, 6.443277402942397, 7.967177619942311, 7.7832974440577525, 7.9653604843431225, 6.384431796915847, 7.967177619942311, 6.293016191543204, 7.739991143599184, 6.293016191543204, 7.741129565678741, 6.1260975300250005, 7.937210436061131, 6.0725261014535725, 7.95720489061354]"
ROI_32_3,esteatose,"(324, 164)","(297, 216)",28,28,1.2894262927707743,"[0.001100130482134476, 2.189916370309218e-11, 6.304836178406032e-13, 8.098638336190361e-13, 3.0302307452903004e-25, -1.5131178653351953e-18, -4.930242480630864e-25]","[0.5185455940353452, 0.03454952070569535, 0.29993404308144067, 0.034549521760956416, 0.29953676483944414, 0.03454952070569535, 0.28471859993577897, 0.034549521760956416, 0.348403105858904, 0.015254998883658987, 0.3000378881006115, 0.03890850547994628, 0.3211559418579365, 0.03359248168712085, 0.2873878858049486, 0.04125128706759094]","[6.921303741425451, 7.962588185056538, 6.41647229380683, 7.960973045181492, 7.815310102566496, 7.962588185056538, 6.359706522190572, 7.960973045181492, 6.26623047725749, 7.766899254450666, 6.271789015194259, 7.724318169567326, 6.147526101453571, 7.931870348167606, 6.115383244310715, 7.963189595060316]"
ROI_32_4,esteatose,"(335, 163)","(293, 215)",28,28,1.284335698012558,"[0.0011003329798290953, 2.3408709618633664e-10, 2.1357782836048186e-13, 2.425581749925052e-13, -5.120997057189198e-26, -1.5751048435537785e-18, -2.062671524299377e-26]","[0.5185445653492716, 0.03661729819500654, 0.3029263532844172, 0.036617260980952006, 0.30053537451271495, 0.03661729819500654, 0.31405039849195004, 0.036617260980952006, 0.35165205911253167, 0.03565391813485703, 0.29842266841345133, 0.031891885451234954, 0.3005853070422331, 0.031219636670020482, 0.28803342051249353, 0.026994735560849872]","[6.900313401822418, 7.941425022005651, 6.419467879132873, 7.945911913702223, 7.7922080567616065, 7.941425022005651, 6.356595722044295, 7.945911913702223, 6.275159048686059, 7.730209074488738, 6.253931872337115, 7.753002260142585, 6.083240387167858, 8.031546303023328, 6.1260975300250005, 8.031594004647925]"
ROI_32_5,esteatose,"(338, 160)","(288, 220)",28,28,1.2076546662006291,"[0.0011593413954942748, 1.3360972154032136e-10, 1.0246656792401804e-12, 7.761479940103146e-14, 9.674796364444855e-27, -8.963977477842633e-19, 1.963381989089815e-26]","[0.5185423283269693, 0.03734246838737766, 0.3039790508726538, 0.03734248050539664, 0.3030590240971062, 0.03734246838737766, 0.2933806913231222, 0.03734248050539664, 0.35986147021207376, 0.01930089057866345, 0.28741449101849703, 0.029961110081849814, 0.2952048093327782, 0.02360997187714372, 0.26393025030371464, 0.021221347161730204]","[7.071858528012195, 8.060513256294568, 6.451213910878906, 8.06129697930159, 7.917237341422934, 8.060513256294568, 6.41739882988288, 8.06129697930159, 6.328730477257489, 7.817913590963327, 6.328730477257487, 7.843911431084105, 6.136811815739287, 8.010016639411768, 6.104668958596429, 8.042028204482326]"
ROI_32_6,esteatose,"(315, 158)","(282, 222)",28,28,1.2327581703898456,"[0.0011298904630665059, 1.5735343347191444e-10, 6.9592258014722235e-15, 2.0485738013888335e-14, -1.4933450452920374e-28, -1.77313295264455e-19, 1.9372341245947148e-28]","[0.5185423367725843, 0.023146156518096025, 0.2834446475410641, 0.02314614928106076, 0.31101046840843416, 0.023146156518096025, 0.3078774430439804, 0.02314614928106076, 0.3857036357199387, 0.022085069304704833, 0.32571796144794035, 0.029250940556060187, 0.3176655647331361, 0.02227004513527998, 0.323755773804753, 0.02788975970661937]","[6.657440218671209, 7.83788999679408, 6.411531371196365, 7.841061720413201, 7.5362624938726155, 7.83788999679408, 6.340112205560779, 7.841061720413201, 6.143418981702458, 7.613017487773282, 6.262860443765687, 7.5879877336297445, 6.043009449644678, 7.805312394090046, 6.057767775549125, 7.774101227730691]"
ROI_32_7,esteatose,"(312, 153)","(276, 222)",28,28,1.2311774806181384,"[0.0010968830351804622, 3.962647952012701e-11, 3.304659732183107e-13, 8.805002095813739e-15, -3.8591711525097483e-28, 3.4988569718714373e-20, 2.768673624090977e-28]","[0.5185439754017191, 0.03430893856891161, 0.2995885190309996, 0.03430892346108581, 0.3009871918556306, 0.03430893856891161, 0.3018950694099365, 0.03430892346108581, 0.3531224565499975, 0.02659582291367631, 0.32571125169489734, 0.02586243181625501, 0.3149819740190167, 0.03639631260265616, 0.2881364003625787, 0.027197559567392938]","[6.7318395846597285, 7.85595987429352, 6.400599277933815, 7.861793619677463, 7.628217821653046, 7.85595987429352, 6.3597065221905735, 7.861793619677463, 6.200360443765688, 7.599090890614089, 6.200360443765687, 7.598140396665262, 6.051097530024999, 7.850695469593104, 6.0725261014535725, 7.851778320190437]"
ROI_32_8,esteatose,"(307, 148)","(282, 213)",28,28,1.319123817134969,"[0.0010407160596219121, 1.348677596559676e-10, 6.351223887667752e-14, 2.4541391792705965e-13, -2.5338529106542443e-26, 4.611208442224541e-19, 1.7225557594791148e-26]","[0.51855071602455, 0.0326638494717423, 0.2971990504520102, 0.032663860867235925, 0.3057442744701876, 0.0326638494717423, 0.2770676945111615, 0.032663860867235925, 0.36856022544525313, 0.037122540931000196, 0.31525964056096195, 0.025741085006573895, 0.3222877066870606, 0.021502607802651817, 0.2770254997202574, 0.023814071669707896]","[6.901870858130496, 7.965320170939813, 6.427404387069382, 7.968317541519397, 7.759215375551271, 7.965320170939813, 6.348353963802537, 7.968317541519397, 6.1579060910678, 7.759958492268497, 6.298574729479974, 7.758179784359308, 6.104668958596429, 8.014715640538373, 6.1153832443107135, 8.001459047409186]"
ROI_32_9,esteatose,"(302, 157)","(273, 224)",28,28,1.2406314298242656,"[0.001079398808684913, 1.079667423739765e-10, 1.8822712930488524e-14, 9.074829642550092e-14, 3.2266980378893155e-27, -6.977911117349866e-19, -1.9118828036727406e-27]","[0.5185461390994293, 0.02223003341365713, 0.28211405585841115, 0.022230049735978502, 0.30209421895304817, 0.02223003341365713, 0.28324756439137755, 0.022230049735978502, 0.35671299213683255, 0.02009662451179947, 0.29427696647391566, 0.02324126752950554, 0.2932316016327375, 0.019840675167666594, 0.3081610324398154, 0.02202672261986202]","[6.874314154095051, 7.942480394996038, 6.411531371196366, 7.942419231837431, 7.741622307604956, 7.942480394996038, 6.409157071641122, 7.942419231837431, 6.21821758662283, 7.75287468725012, 6.262860443765687, 7.742493662788379, 6.1260975300250005, 7.983231751237319, 6.083240387167858, 7.964782363517272]"
ROI_33_0,esteatose,"(339, 147)","(296, 194)",28,28,1.7496597913386875,"[0.0009510695911214256, 8.271429703308256e-11, 1.0269243043163503e-13, 2.6891102639114113e-13, 5.0740837999068665e-27, -1.774792646174813e-18, 4.439808793434729e-26]","[0.518566619932697, 0.023331905034223253, 0.28367818690310476, 0.02333185233074334, 0.2913952344676802, 0.023331905034223253, 0.3014259009464837, 0.02333185233074334, 0.3218721697471083, 0.025711850477357058, 0.29774561860659876, 0.022058647705595028, 0.2804176094793347, 0.025725031538016207, 0.29867689641996764, 0.033395366105323385]","[6.712302745148365, 7.8494348405177075, 6.395658355323351, 7.855116197788048, 7.627956745640746, 7.8494348405177075, 6.3370014054145, 7.855116197788048, 6.236074729479973, 7.644382936505992, 6.241633267416745, 7.668667099782921, 6.083240387167858, 7.867442817394415, 6.104668958596429, 7.873352406025801]"
ROI_33_1,esteatose,"(336, 156)","(299, 201)",28,28,1.7203421346225363,"[0.0009779527240350917, 1.4653145661030223e-10, 2.755354911862099e-15, 2.004835530030896e-14, -7.740873964714238e-29, -2.4178059932338855e-19, 1.2732241126285913e-28]","[0.518561526015236, 0.019050217951321516, 0.27749247521818127, 0.01905033900014755, 0.28930290945711035, 0.019050217951321516, 0.27176223896029916, 0.01905033900014755, 0.31508930543418723, 0.011738188040869391, 0.30598315877595117, 0.024579689916246452, 0.28770803472991835, 0.02502462703963895, 0.282595281786009, 0.022866431390057954]","[6.9743455308689315, 7.999602020971956, 6.424408801743336, 7.99817773235424, 7.865588795453936, 7.999602020971956, 6.38132099676957, 7.99817773235424, 6.293016191543202, 7.828257767298997, 6.310873334400345, 7.8260040954735315, 6.115383244310715, 8.047274028969449, 6.115383244310715, 8.028053018827286]"
ROI_33_2,esteatose,"(352, 161)","(306, 202)",28,28,1.7057421968072433,"[0.0009745676869586171, 1.323796522425034e-10, 3.4076675582549904e-13, 7.337170347027598e-14, 1.1221330386099991e-26, -5.843327465848288e-19, 2.9463730426294944e-27]","[0.518562834005932, 0.006385274766714219, 0.2591713913110387, 0.006385304549622382, 0.2950066084433007, 0.006385274766714219, 0.2727386840108753, 0.006385304549622382, 0.3336219126707072, 0.01790077715792587, 0.2922351731192196, 0.01227586892734046, 0.318278746109985, 0.022355293333114333, 0.29674500351875793, 0.01610350306830412]","[6.959490859901886, 7.954196001517456, 6.395658355323352, 7.953023500869621, 7.827688080200509, 7.954196001517456, 6.328759647172742, 7.953023500869621, 6.2271461580514025, 7.7352569161951585, 6.275159048686062, 7.747309496340168, 6.104668958596429, 7.95658588976575, 6.089910632691983, 7.91296954033623]"
